API WELL  NUMBER,Production Year,OWNER NAME,COUNTY,TOWNSHIP,WELL NAME,WELL NUMBER,OIL,GAS,BRINE
34067213220000,2020,EAP OHIO LLC,HARRISON,NORTH,TRUSHELL 8-13-6     201H,201H,10904,127212,4415
34067213240000,2020,EAP OHIO LLC,HARRISON,ARCHER,HELEN HALTER 23-11-5     205H,205H,3300,178179,2260
34067213250000,2020,EAP OHIO LLC,HARRISON,ARCHER,HELEN HALTER 23-11-5     210H,210H,1172,238744,4156
34067213260000,2020,EAP OHIO LLC,HARRISON,NORTH,YODER 33-12-5     6H,6H,5546,180630,3761
34067213270000,2020,EAP OHIO LLC,HARRISON,NORTH,YODER 33-12-5     8H,8H,3222,176155,610
34067213280000,2020,ASCENT RESOURCES UTICA LLC,HARRISON,NOTTINGHAM,RH BSA S NTG HR     4H,4H,9008,170549,2876
34067213290000,2020,ASCENT RESOURCES UTICA LLC,HARRISON,NOTTINGHAM,RH BSA S NTG HR     6H,6H,7182,175842,1782
34067213300000,2020,ASCENT RESOURCES UTICA LLC,HARRISON,NOTTINGHAM,RH BSA S NTG HR     8H,8H,0,0,0
34067213310000,2020,ASCENT RESOURCES UTICA LLC,HARRISON,NOTTINGHAM,RH BSA N NTG HR     5H,5H,10803,161053,3706
34067213320000,2020,ASCENT RESOURCES UTICA LLC,HARRISON,NOTTINGHAM,RH BSA N NTG HR     7H,7H,0,0,0
34067213330000,2020,ASCENT RESOURCES UTICA LLC,HARRISON,NOTTINGHAM,RH BSA N NTG HR     1H,1H,8899,114965,1642
34067213340000,2020,ASCENT RESOURCES UTICA LLC,HARRISON,NOTTINGHAM,RH BSA N NTG HR     3H,3H,8647,152035,2144
34067213350000,2020,ASCENT RESOURCES UTICA LLC,HARRISON,NOTTINGHAM,RH BSA N NTG HR     9H,9H,14,19,6
34067213380000,2020,EAP OHIO LLC,HARRISON,GERMAN,MURRAY 5-10-4     6H,6H,0,226270,718
34067213400000,2020,EAP OHIO LLC,HARRISON,GERMAN,MURRAY 5-10-4     3H,3H,0,339316,913
34067213420000,2020,ECLIPSE RESOURCES I LP,HARRISON,STOCK,JOHN MILLS WEST UNIT     3H,3H,7176,188626,1167
34067213430000,2020,ECLIPSE RESOURCES I LP,HARRISON,STOCK,JOHN MILLS WEST UNIT     1H,1H,6843,198549,1194
34067213440000,2020,ASCENT RESOURCES UTICA LLC,HARRISON,CADIZ,ACE W CDZ HR     2H,2H,1583,291406,1619
34067213450000,2020,ASCENT RESOURCES UTICA LLC,HARRISON,CADIZ,ACE E CDZ HR     8H,8H,2096,389292,2170
34067213460000,2020,ASCENT RESOURCES UTICA LLC,HARRISON,CADIZ,ACE W CDZ HR     6H,6H,1629,310858,1653
34067213470000,2020,EAP OHIO LLC,HARRISON,NORTH,JAMAR 15-13-6     10H,10H,38511,353611,5851
34067213480000,2020,EAP OHIO LLC,HARRISON,NORTH,JAMAR 15-13-6     8H,8H,33356,375606,14340
34067213490000,2020,EAP OHIO LLC,HARRISON,NORTH,JAMAR 15-13-6     6H,6H,26537,227650,9111
34067213500000,2020,EAP OHIO LLC,HARRISON,NORTH,JAMAR 15-13-6     4H,4H,10814,140958,4278
34067213510000,2020,EAP OHIO LLC,HARRISON,NORTH,JAMAR 15-13-6     3H,3H,11783,127388,2203
34067213520000,2020,EAP OHIO LLC,HARRISON,NORTH,JAMAR 15-13-6     2H,2H,13677,117857,2436
34067213530000,2020,EAP OHIO LLC,HARRISON,NORTH,JAMAR 15-13-6     1H,1H,14697,131215,1448
34067213540000,2020,EAP OHIO LLC,HARRISON,NORTH,JAMAR 15-13-6     201H,201H,15534,130871,1537
34067213550000,2020,EAP OHIO LLC,HARRISON,NORTH,JAMAR 15-13-6     101H,101H,12832,118894,3285
34067213560000,2020,EAP OHIO LLC,HARRISON,NORTH,R ALAN 3-13-6     1H,1H,10974,166263,2464
34067213570000,2020,EAP OHIO LLC,HARRISON,NORTH,R ALAN 3-13-6     2H,2H,7365,164078,1899
34067213580000,2020,EAP OHIO LLC,HARRISON,NORTH,R ALAN 3-13-6     3H,3H,7847,180545,5284
34067213590000,2020,EAP OHIO LLC,HARRISON,NORTH,R ALAN 3-13-6     4H,4H,8682,204167,4901
34067213600000,2020,EAP OHIO LLC,HARRISON,STOCK,WRIGHT 35-11-5     205H,205H,5594,123931,1966
34067213610000,2020,EAP OHIO LLC,HARRISON,STOCK,WRIGHT 35-11-5     210H,210H,5583,155774,2660
34067213620000,2020,ASCENT RESOURCES UTICA LLC,HARRISON,MOOREFIELD,RH HAMILTON N MRF HR     7H,7H,10760,185393,1329
34067213640000,2020,ASCENT RESOURCES UTICA LLC,HARRISON,MOOREFIELD,RH HAMILTON N MRF HR     5H,5H,9744,178580,1318
34067213650000,2020,ASCENT RESOURCES UTICA LLC,HARRISON,MOOREFIELD,RH HAMILTON N MRF HR     3H,3H,4335,105677,619
34067213660000,2020,ASCENT RESOURCES UTICA LLC,HARRISON,MOOREFIELD,RH HAMILTON N MRF HR     1H,1H,4686,103970,767
34067213680000,2020,EAP OHIO LLC,HARRISON,RUMLEY,MATTIE 18-11-5     8H,8H,1559,509049,4102
34067213690000,2020,EAP OHIO LLC,HARRISON,RUMLEY,MATTIE 18-11-5     7H,7H,563,381012,1041
34067213700000,2020,EAP OHIO LLC,HARRISON,RUMLEY,MATTIE 18-11-5     6H,6H,173,473508,2672
34067213710000,2020,ASCENT RESOURCES UTICA LLC,HARRISON,FRANKLIN,TRIPLETT N FRK HR     3H,3H,11857,157459,4547
34067213720100,2020,ASCENT RESOURCES UTICA LLC,HARRISON,FRANKLIN,TRIPLETT N FRK HR     1H,1H,23412,221354,6060
34067213730100,2020,ASCENT RESOURCES UTICA LLC,HARRISON,FRANKLIN,TRIPLETT S FRK HR     2H,2H,17371,135753,1861
34067213740000,2020,ASCENT RESOURCES UTICA LLC,HARRISON,FRANKLIN,TRIPLETTN FRK HR     5H,5H,16059,144354,3010
34067213750000,2020,ASCENT RESOURCES UTICA LLC,HARRISON,FRANKLIN,TRIPLETT S FRK HR     4H,4H,17045,162616,5979
34067213760000,2020,ASCENT RESOURCES UTICA LLC,HARRISON,FRANKLIN,TRIPLETT S FRK HR     6H,6H,23359,194468,2178
34067213770000,2020,EAP OHIO LLC,HARRISON,NORTH,DEMIS 12-12-6     1H,1H,16867,127888,1773
34067213780000,2020,EAP OHIO LLC,HARRISON,ARCHER,BUELL 10-11-5     1H,1H,665,395022,6141
34067213790000,2020,EAP OHIO LLC,HARRISON,ARCHER,BUELL 10-11-5     2H,2H,462,384559,2612
34067213800000,2020,EAP OHIO LLC,HARRISON,ARCHER,BUELL 10-11-5     3H,3H,506,374511,4827
34067213810000,2020,EAP OHIO LLC,HARRISON,ARCHER,BUELL 10-11-5     4H,4H,999,491215,879
34067213820000,2020,GULFPORT APPALACHIA LLC,HARRISON,MOOREFIELD,VOZAR 210212     2B,2B,4974,114740,534
34067213830000,2020,GULFPORT APPALACHIA LLC,HARRISON,MOOREFIELD,VOZAR 210212     1A,1A,4573,108085,941
34067213840000,2020,GULFPORT APPALACHIA LLC,HARRISON,MOOREFIELD,VOZAR 210212     3C,3C,5607,132077,1155
34067213850000,2020,CHEVRON APPALACHIA LLC,HARRISON,WASHINGTON,GOODING     1-35HD,1-35HD,10368,115319,1032
34067213900000,2020,EAP OHIO LLC,HARRISON,NORTH,R ALAN 3-13-6     6H,6H,5611,145514,2491
34067213910000,2020,EAP OHIO LLC,HARRISON,NORTH,R ALAN 3-13-6     7H,7H,3448,116874,2280
34067213920000,2020,EAP OHIO LLC,HARRISON,NORTH,R ALAN 3-13-6     8H,8H,4154,147270,2491
34067213930000,2020,EAP OHIO LLC,HARRISON,NORTH,R ALAN 3-13-6     9H,9H,4783,157780,1789
34067213940000,2020,ASCENT RESOURCES UTICA LLC,HARRISON,MOOREFIELD,RH CONOTTON E MRF HR     8H,8H,3374,269402,3514
34067213950000,2020,ASCENT RESOURCES UTICA LLC,HARRISON,MOOREFIELD,RH CONOTTON E MRF HR     10H,10H,5327,181714,3680
34067213960000,2020,ASCENT RESOURCES UTICA LLC,HARRISON,MOOREFIELD,RH CONOTTON E MRF HR     6H,6H,2840,167580,1168
34067213970000,2020,ASCENT RESOURCES UTICA LLC,HARRISON,MOOREFIELD,RH CONOTTON E MRF HR     4H,4H,3293,186972,4114
34067213980000,2020,ASCENT RESOURCES UTICA LLC,HARRISON,SHORT CREEK,CRAVAT COAL SHC HR     4H,4H,0,394300,2090
34067213990000,2020,ASCENT RESOURCES UTICA LLC,HARRISON,SHORT CREEK,CRAVAT COAL SHC  HR     6H,6H,0,444114,356
34067214000000,2020,ASCENT RESOURCES UTICA LLC,HARRISON,SHORT CREEK,CRAVAT COAL SHC HR     8H,8H,0,405191,2562
34067214010000,2020,ASCENT RESOURCES UTICA LLC,HARRISON,NOTTINGHAM,RHF SPROULL NTG HR     1H,1H,34656,556637,12957
34067214020000,2020,ASCENT RESOURCES UTICA LLC,HARRISON,NOTTINGHAM,RHF SPROULL NTG HR     3H,3H,32095,564766,8864
34067214030000,2020,ASCENT RESOURCES UTICA LLC,HARRISON,NOTTINGHAM,RHF SPROULL NTG HR     5H,5H,32046,541876,13756
34067214040000,2020,ASCENT RESOURCES UTICA LLC,HARRISON,NOTTINGHAM,RHF SPROULL NTG HR     7H,7H,40506,651142,14872
34067214050000,2020,ASCENT RESOURCES UTICA LLC,HARRISON,NOTTINGHAM,RHF SPROULL NTG HR     9H,9H,29667,414768,5953
34067214060000,2020,EAP OHIO LLC,HARRISON,GERMAN,MCBRIDE 20-11-4     8H,8H,0,185696,3694
34067214090000,2020,ASCENT RESOURCES UTICA LLC,HARRISON,NOTTINGHAM,RHF PETTAY S NTG HR     8H,8H,6067,168776,2195
34067214100000,2020,ASCENT RESOURCES UTICA LLC,HARRISON,ATHENS,ECHO ATH HR     5H,5H,71,529437,2857
34067214110000,2020,ASCENT RESOURCES UTICA LLC,HARRISON,ATHENS,ECHO ATH HR     3H,3H,1,5205,17
34067214120000,2020,EAP OHIO LLC,HARRISON,GERMAN,DULKOSKI 24-10-4     8H,8H,0,213977,1334
34067214140100,2020,CHEVRON APPALACHIA LLC,HARRISON,WASHINGTON,GOODING     6-35HD,6-35HD,9697,99095,1010
34067214150000,2020,ASCENT RESOURCES UTICA LLC,HARRISON,NOTTINGHAM,RHF PETTAY S NTG HR     2H,2H,5510,196342,2357
34067214160000,2020,ASCENT RESOURCES UTICA LLC,HARRISON,NOTTINGHAM,RHF PETTAY S NTG HR     4H,4H,5281,210232,2855
34067214170000,2020,ASCENT RESOURCES UTICA LLC,HARRISON,NOTTINGHAM,RHF PETTAY S NTG HR     6H,6H,5370,191300,2571
34067214180000,2020,ASCENT RESOURCES UTICA LLC,HARRISON,NOTTINGHAM,RHF PETTAY S NTG HR     10H,10H,7185,159686,4002
34067214190000,2020,ASCENT RESOURCES UTICA LLC,HARRISON,ATHENS,ECHO ATH HR     9H,9H,80,486827,2830
34067214200000,2020,ASCENT RESOURCES UTICA LLC,HARRISON,ATHENS,ECHO ATH HR     1H,1H,95,726025,3943
34067214240000,2020,ASCENT RESOURCES UTICA LLC,HARRISON,ATHENS,ECHO ATH HR     7H,7H,12,180728,1132
34067214310000,2020,EAP OHIO LLC,HARRISON,NORTH,KLODT 29-11-5     201H,201H,9162,206479,3504
34067214320000,2020,EAP OHIO LLC,HARRISON,NORTH,KLODT 29-11-5     206H,206H,2345,205865,1924
34067214330000,2020,EAP OHIO LLC,HARRISON,NORTH,WILLIAM DENOON 17-12-6     1H,1H,12736,143953,4292
34067214340000,2020,EAP OHIO LLC,HARRISON,NORTH,WILLIAM DENOON 17-12-6     3H,3H,12300,117661,6271
34067214350000,2020,EAP OHIO LLC,HARRISON,NORTH,WILLIAM DENOON 17-12-6     4H,4H,12016,87211,1320
34067214360000,2020,EAP OHIO LLC,HARRISON,NORTH,WILLIAM DENOON 17-12-6     2H,2H,28733,96805,1445
34067214370000,2020,EAP OHIO LLC,HARRISON,NORTH,GARVEY 25-12-5     3H,3H,6340,206050,641
34067214420000,2020,ASCENT RESOURCES UTICA LLC,HARRISON,NOTTINGHAM,CORDER W NTG HR     2H,2H,8288,326267,2199
34067214430000,2020,ASCENT RESOURCES UTICA LLC,HARRISON,NOTTINGHAM,CORDER W NTG HR     4H,4H,3907,314713,2571
34067214450000,2020,ASCENT RESOURCES UTICA LLC,HARRISON,NOTTINGHAM,COLLECTORS S NTG HR     2H,2H,2251,221723,1380
34067214460000,2020,ASCENT RESOURCES UTICA LLC,HARRISON,NOTTINGHAM,COLLECTORS S NTG HR     4H,4H,2322,248924,2140
34067214470000,2020,ASCENT RESOURCES UTICA LLC,HARRISON,NOTTINGHAM,COLLECTORS S NTG HR     6H,6H,4773,269858,7536
34067214490000,2020,ASCENT RESOURCES UTICA LLC,HARRISON,NOTTINGHAM,CORDER E NTG HR     8H,8H,3904,365953,4371
34067214500000,2020,ASCENT RESOURCES UTICA LLC,HARRISON,ATHENS,FOXTROT ATH HR     5H,5H,87,741784,5941
34067214510000,2020,ASCENT RESOURCES UTICA LLC,HARRISON,ATHENS,FOXTROT ATH HR     7H,7H,97,856448,6916
34067214520000,2020,ASCENT RESOURCES UTICA LLC,HARRISON,ATHENS,FOXTROT ATH HR     9H,9H,154,1104620,9536
34067214530000,2020,ASCENT RESOURCES UTICA LLC,HARRISON,ATHENS,FOXTROT ATH HR     3H,3H,93,675359,5781
34067214540000,2020,ASCENT RESOURCES UTICA LLC,HARRISON,ATHENS,FOXTROT ATH HR     1H,1H,96,770024,6465
34067214550000,2020,EAP OHIO LLC,HARRISON,RUMLEY,MATTIE 18-11-5     3H,3H,2354,249654,3427
34067214560000,2020,EAP OHIO LLC,HARRISON,RUMLEY,MATTIE 18-11-5     4H,4H,3379,213234,5599
34067214570000,2020,EAP OHIO LLC,HARRISON,RUMLEY,MATTIE 18-11-5     2H,2H,3301,262316,2454
34067214580000,2020,EAP OHIO LLC,HARRISON,RUMLEY,MATTIE 18-11-5     1H,1H,5388,317858,3254
34067214660000,2020,EAP OHIO LLC,HARRISON,GERMAN,DULKOSKI 24-10-4     4H,4H,0,300710,901
34067214690000,2020,EAP OHIO LLC,HARRISON,NORTH,HARTLEY 2-13-6     5H,5H,34661,355580,9932
34067214700000,2020,EAP OHIO LLC,HARRISON,NORTH,HARTLEY 2-13-6     3H,3H,36721,371505,8867
34067214710000,2020,EAP OHIO LLC,HARRISON,NORTH,HARTLEY 2-13-6     1H,1H,36161,365847,4814
34067214740000,2020,EAP OHIO LLC,HARRISON,STOCK,BURDETTE 19-12-6     10H,10H,4613,38512,3600
34067214800000,2020,EAP OHIO LLC,HARRISON,MONROE,BOWERSTON 21-13-6     110H,110H,26671,238241,8661
34067214810000,2020,EAP OHIO LLC,HARRISON,MONROE,BOWERSTON 21-13-6     9H,9H,17567,164961,1744
34067214820000,2020,EAP OHIO LLC,HARRISON,MONROE,BOWERSTON 21-13-6     106H,106H,21700,140847,3542
34067214830000,2020,EAP OHIO LLC,HARRISON,MONROE,BOWERSTON 21-13-6     7H,7H,12572,90570,2182
34067214840000,2020,ASCENT RESOURCES UTICA LLC,HARRISON,NOTTINGHAM,CORDER E NTG HR     6H-A,6H-A,3095,343320,2097
34067214850000,2020,ASCENT RESOURCES UTICA LLC,HARRISON,NOTTINGHAM,COLLECTORS S NTG HR     8H-A,8H-A,2221,39469,6950
34067215030000,2020,EAP OHIO LLC,HARRISON,ARCHER,SADIE 33-10-4     3H,3H,21,1953506,16627
34067215040000,2020,EAP OHIO LLC,HARRISON,ARCHER,SADIE 33-10-4     5H,5H,0,1662394,9575
34067215050000,2020,EAP OHIO LLC,HARRISON,ARCHER,SADIE 33-10-4     205H,205H,0,2146131,8187
34067215070000,2020,EAP OHIO LLC,HARRISON,ARCHER,SADIE 33-10-4     1H,1H,0,1439102,6280
34067215080000,2020,EAP OHIO LLC,HARRISON,ARCHER,SADIE 33-10-4     201H,201H,0,1467684,12625
34067215210000,2020,ASCENT RESOURCES UTICA LLC,HARRISON,NOTTINGHAM,ROSE S NTG HR     2H,2H,11742,163803,2203
34067215220000,2020,ASCENT RESOURCES UTICA LLC,HARRISON,NOTTINGHAM,ROSE S NTG HR     4H,4H,9660,170394,2293
34067215230000,2020,ASCENT RESOURCES UTICA LLC,HARRISON,NOTTINGHAM,ROSE S NTG HR     6H,6H,9240,199411,2689
34067215240000,2020,ASCENT RESOURCES UTICA LLC,HARRISON,NOTTINGHAM,ROSE S NTG HR     8H,8H,13004,214290,2888
34067215260000,2020,EAP OHIO LLC,HARRISON,MONROE,BOWERSTON 21-13-6     5H,5H,16263,113052,20776
34067215270000,2020,EAP OHIO LLC,HARRISON,MONROE,OUR LAND CO 20-13-6     9H,9H,25133,168980,9926
34067215280000,2020,EAP OHIO LLC,HARRISON,MONROE,OUR LAND CO 20-13-6     4H,4H,23672,163821,14884
34067215290000,2020,EAP OHIO LLC,HARRISON,GERMAN,HANCHIN 9-11-4     1H,1H,0,3971624,104436
34067215300000,2020,EAP OHIO LLC,HARRISON,GERMAN,HANCHIN 9-11-4     5H,5H,0,604704,1416
34067215310000,2020,EAP OHIO LLC,HARRISON,NORTH,GARVEY 25-12-5     6H,6H,8437,676809,5745
34067215320000,2020,EAP OHIO LLC,HARRISON,NORTH,GARVEY 25-12-5     7H,7H,9040,706800,4656
34067215330000,2020,EAP OHIO LLC,HARRISON,NORTH,GARVEY 25-12-5     8H,8H,7939,772370,5767
34067215350000,2020,ASCENT RESOURCES UTICA LLC,HARRISON,MOOREFIELD,SHERWOOD W MRF JF     1H,1H,43493,1411653,18342
34067215360000,2020,ASCENT RESOURCES UTICA LLC,HARRISON,MOOREFIELD,SHERWOOD MRF HR     3H,3H,50886,1328172,8547
34067215390000,2020,ASCENT RESOURCES UTICA LLC,HARRISON,MOOREFIELD,SHERWOOD E MRF HR     9H,9H,82115,2021838,8044
34067215400000,2020,EAP OHIO LLC,HARRISON,ARCHER,BUELL 10-11-5     6H,6H,0,2510553,9534
34067215410000,2020,EAP OHIO LLC,HARRISON,ARCHER,BUELL 10-11-5     206H,206H,23,2824860,5429
34067215420000,2020,EAP OHIO LLC,HARRISON,ARCHER,BUELL 10-11-5     210H,210H,1,2707769,9426
34067215430000,2020,EAP OHIO LLC,HARRISON,GERMAN,MICKEY 18-10-4     1H,1H,0,1380016,7925
34067215440000,2020,EAP OHIO LLC,HARRISON,GERMAN,MICKEY 18-10-4     3H,3H,0,1458064,2087
34067215450000,2020,EAP OHIO LLC,HARRISON,GERMAN,PICKENS 21-11-4     6H,6H,0,1049728,25790
34067215460000,2020,ASCENT RESOURCES UTICA LLC,HARRISON,NOTTINGHAM,RH SPARGER W NTG HR     1H,1H,63667,783559,16961
34067215470000,2020,ASCENT RESOURCES UTICA LLC,HARRISON,NOTTINGHAM,RH SPARGER W NTG HR     3H,3H,60025,827218,15963
34067215480000,2020,ASCENT RESOURCES UTICA LLC,HARRISON,NOTTINGHAM,RH SPARGER E NTG HR     5H,5H,45213,638305,14162
34067215490000,2020,ASCENT RESOURCES UTICA LLC,HARRISON,NOTTINGHAM,RH SPARGER E NTG HR     7H,7H,45180,632612,20832
34067215500000,2020,EAP OHIO LLC,HARRISON,GERMAN,PICKENS 21-11-4     8H,8H,0,1582728,12008
34067215510000,2020,EAP OHIO LLC,HARRISON,GERMAN,PICKENS 21-11-4     10H,10H,0,1910723,6131
34067215520000,2020,EAP OHIO LLC,HARRISON,GERMAN,MCBRIDE 20-11-4     205H,205H,0,2797096,30375
34067215530000,2020,EAP OHIO LLC,HARRISON,GERMAN,MCBRIDE 20-11-4     5H,5H,0,1310002,41865
34067215540000,2020,EAP OHIO LLC,HARRISON,MONROE,OUR LAND CO 20-13-6     3H,3H,52652,328859,20430
34067215550000,2020,EAP OHIO LLC,HARRISON,MONROE,OUR LAND CO 20-13-6     1H,1H,51409,330334,8314
34067215560000,2020,EAP OHIO LLC,HARRISON,MONROE,OUR LAND CO 20-13-6     8H,8H,45851,334968,19095
34067215570000,2020,EAP OHIO LLC,HARRISON,MONROE,OUR LAND CO 20-13-6     6H,6H,53212,320016,10315
34067215580000,2020,EAP OHIO LLC,HARRISON,ARCHER,DAVIS TRUST 19-11-5     201H,201H,54205,1946099,45038
34067215590000,2020,EAP OHIO LLC,HARRISON,ARCHER,DAVIS TRUST 19-11-5     1H,1H,48529,2256704,66211
34067215600000,2020,EAP OHIO LLC,HARRISON,ARCHER,DAVIS TRUST 19-11-5     3H,3H,45679,2513050,73717
34067215610000,2020,EAP OHIO LLC,HARRISON,ARCHER,DAVIS TRUST 19-11-5     5H,5H,23567,1584402,37397
34067215620000,2020,ASCENT RESOURCES UTICA LLC,HARRISON,MOOREFIELD,ELLEN MRF HR     6H,6H,52981,1787456,19614
34067215630000,2020,ASCENT RESOURCES UTICA LLC,HARRISON,MOOREFIELD,ELLEN  E MRF HR     8H,8H,53758,1825839,18621
34067215640000,2020,ASCENT RESOURCES UTICA LLC,HARRISON,MOOREFIELD,ELLEN W MRF HR     2H,2H,44797,1558400,21325
34067215650000,2020,EAP OHIO LLC,HARRISON,CADIZ,WUNNENBERG 18-10-5     1H,1H,26189,3012836,24371
34067215660000,2020,EAP OHIO LLC,HARRISON,CADIZ,WUNNENBERG 18-10-5     3H,3H,12215,2771210,44474
34067215670000,2020,EAP OHIO LLC,HARRISON,CADIZ,WUNNENBERG 18-10-5     5H,5H,31036,3572677,40020
34067215690000,2020,EAP OHIO LLC,HARRISON,NORTH,DEUCKER 27-12-5     8H,8H,46216,2526084,52513
34067215700000,2020,EAP OHIO LLC,HARRISON,NORTH,DEUCKER 27-12-5     10H,10H,49168,2790641,40242
34067215710000,2020,EAP OHIO LLC,HARRISON,NORTH,DEUCKER 27-12-5     6H,6H,56137,1291796,31211
34067215720000,2020,EAP OHIO LLC,HARRISON,NORTH,DEUCKER 27-12-5     210H,210H,45075,2489752,60249
34067215750000,2020,GULFPORT APPALACHIA LLC,HARRISON,NOTTINGHAM,LUYSTER 210066     1C,1C,143306,597605,12952
34067215760000,2020,GULFPORT APPALACHIA LLC,HARRISON,NOTTINGHAM,LUYSTER 210066     2D,2D,140653,614229,16879
34067215790000,2020,ASCENT RESOURCES UTICA LLC,HARRISON,ATHENS,VICTORIA W ATH HR     2H,2H,61309,2610105,7191
34067215800000,2020,ASCENT RESOURCES UTICA LLC,HARRISON,ATHENS,VICTORIA S ATH HR     4H,4H,52627,2600815,21928
34067215810000,2020,ASCENT RESOURCES UTICA LLC,HARRISON,ATHENS,VICTORIA S ATH HR     6H,6H,53954,2754178,14745
34067215820000,2020,ASCENT RESOURCES UTICA LLC,HARRISON,ATHENS,VICTORIA E ATH HR     8H,8H,61896,3341617,31953
34067215830000,2020,ASCENT RESOURCES UTICA LLC,HARRISON,ATHENS,VICTORIA E ATH HR     10H,10H,55358,3265646,21591
34067215840000,2020,EAP OHIO LLC,HARRISON,FRANKLIN,KRAMER 1-13-7     6H,6H,130797,652747,21328
34067215850000,2020,EAP OHIO LLC,HARRISON,FRANKLIN,KRAMER 1-13-7     206H,206H,224432,1113542,67206
34067215860000,2020,EAP OHIO LLC,HARRISON,FRANKLIN,KRAMER 1-13-7     10H,10H,272686,1341418,65377
34067215870000,2020,ASCENT RESOURCES UTICA LLC,HARRISON,ATHENS,ECHO S ATH HR     8H,8H,592,2449298,10121
34067215880000,2020,ASCENT RESOURCES UTICA LLC,HARRISON,ATHENS,ECHO S ATH HR     6H,6H,586,2481039,10222
34067215910000,2020,EAP OHIO LLC,HARRISON,FRANKLIN,AKERS 25-12-6     10H,10H,185191,1149464,102129
34067215920000,2020,EAP OHIO LLC,HARRISON,FRANKLIN,AKERS 25-12-6     6H,6H,241980,1318311,102867
34067215930000,2020,EAP OHIO LLC,HARRISON,FRANKLIN,AKERS 25-12-6     8H,8H,214831,1090656,70518
34067215940000,2020,EAP OHIO LLC,HARRISON,FRANKLIN,AKERS 25-12-6     210H,210H,195692,1099163,59582
34067215950000,2020,EAP OHIO LLC,HARRISON,MONROE,BOWERSTON N 21-13-6     3H,3H,115695,796017,55849
34067215960000,2020,EAP OHIO LLC,HARRISON,MONROE,BOWERSTON N 21-13-6     101H,101H,149831,857519,62337
34067215970000,2020,EAP OHIO LLC,HARRISON,MONROE,BOWERSTON N 21-13-6     1H,1H,132196,732629,33746
34067215980000,2020,ASCENT RESOURCES UTICA LLC,HARRISON,ATHENS,BRAVO SW ATH HR     2H,2H,137,6486225,31760
34067215990000,2020,ASCENT RESOURCES UTICA LLC,HARRISON,ATHENS,BRAVO SE ATH HR     6H,6H,173,6315013,35108
34067216000000,2020,ASCENT RESOURCES UTICA LLC,HARRISON,ATHENS,BRAVO S ATH HR     4H,4H,127,6813627,20134
34067216070000,2020,ASCENT RESOURCES UTICA LLC,HARRISON,SHORT CREEK,BANJO W SHC HR     2H,2H,0,2572997,16446
34067216080000,2020,ASCENT RESOURCES UTICA LLC,HARRISON,SHORT CREEK,BANJO E SHC HR     6H,6H,0,2713646,12920
34067216090000,2020,ASCENT RESOURCES UTICA LLC,HARRISON,SHORT CREEK,BANJO E SHC HR     4H,4H,0,2597396,10637
34067216100000,2020,EAP OHIO LLC,HARRISON,CADIZ,SMITH 28-10-5     5H,5H,140126,3351931,58314
34067216110000,2020,EAP OHIO LLC,HARRISON,CADIZ,SMITH 28-10-5     3H,3H,137705,3542489,122474
34067216120000,2020,EAP OHIO LLC,HARRISON,CADIZ,SMITH 28-10-5     1H,1H,171439,3330868,160852
34067216160000,2020,ASCENT RESOURCES UTICA LLC,HARRISON,GREEN,SHEPORGI GRN HR     3H,3H,0,5611605,29876
34067216170000,2020,ASCENT RESOURCES UTICA LLC,HARRISON,GREEN,SHEPORGI E GRN HR     5H,5H,0,5287120,31245
34067216180000,2020,EAP OHIO LLC,HARRISON,NOTTINGHAM,K WALLACE 4-11-6     8H,8H,194657,4133434,75590
34067216200000,2020,EAP OHIO LLC,HARRISON,NOTTINGHAM,K WALLACE 4-11-6     6H,6H,205266,4136850,69977
34067216230000,2020,EAP OHIO LLC,HARRISON,GERMAN,MCBRIDE 20-11-4     3H,3H,0,5412573,55594
34067216240000,2020,EAP OHIO LLC,HARRISON,GERMAN,MCBRIDE 20-11-4     210H,210H,0,3925880,27534
34067216290000,2020,EAP OHIO LLC,HARRISON,CADIZ,CROMIKA 34-10-5     1H,1H,158592,2143197,11404
34067216300000,2020,EAP OHIO LLC,HARRISON,CADIZ,CROMIKA 34-10-5     3H,3H,114783,1805904,53079
34067216310000,2020,EAP OHIO LLC,HARRISON,CADIZ,CROMIKA 34-10-5     5H,5H,114599,1863902,49615
34067216410000,2020,EAP OHIO LLC,HARRISON,NORTH,WILLIAM DENOON 17-12-6     6H,6H,143045,966758,37513
34067216420000,2020,EAP OHIO LLC,HARRISON,NORTH,WILLIAM DENOON 17-12-6     206H,206H,146964,946478,38885
34067216430000,2020,EAP OHIO LLC,HARRISON,STOCK,BURDETTE 19-12-6     8H,8H,48422,248490,30765
34067216440000,2020,EAP OHIO LLC,HARRISON,STOCK,BURDETTE 19-12-6     6H,6H,48738,285093,39138
34067216490000,2020,EAP OHIO LLC,HARRISON,STOCK,BURDETTE 19-12-6     4H,4H,15892,88776,15186
34067216500000,2020,EAP OHIO LLC,HARRISON,STOCK,BURDETTE 19-12-6     206H,206H,55028,290167,31494
34067216510000,2020,ASCENT RESOURCES UTICA LLC,HARRISON,SHORT CREEK,PICKENS W SHC HR     1H,1H,0,390589,2580
34067216520000,2020,ASCENT RESOURCES UTICA LLC,HARRISON,SHORT CREEK,PICKENS W SHC HR     3H,3H,0,458254,3062
